project,arquivo_a,arquivo_b,ctx_a,ctx_b,dunn_p,significativo,sig
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,ctx-1,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-1,ctx-2,0.422604,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-1,ctx-2,0.340174,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-1,ctx-2,0.133657,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-1,ctx-2,0.203082,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-1,ctx-2,0.662877,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-1,ctx-2,0.746328,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.vi.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-1,ctx-2,0.86764,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-1,ctx-2,0.706736,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-1,ctx-2,0.291706,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-1,ctx-2,0.433704,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-1.zh_CN.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-es.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-fr.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,ctx-2,0.902247,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,0.735413,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,0.304379,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,ctx-2,0.451997,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-id.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
aspell_v0.60.8.1,aspell-0.60.8.1.pt_BR.llama.ctx-2.de-ru.po.meta,aspell-0.60.8.1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
